NumCom,Combinacion,TP,TN,FP,FN
50889,1001001101100011,1,325,57,58
50890,0101001101100011,27,351,31,32
50891,1101001101100011,1,325,57,58
50892,0011001101100011,27,351,31,32
50893,1011001101100011,1,325,57,58
50894,0111001101100011,27,351,31,32
50895,1111001101100011,1,325,57,58
50896,0000101101100011,31,355,27,28
50897,1000101101100011,1,325,57,58
50898,0100101101100011,31,355,27,28
50899,1100101101100011,1,325,57,58
50900,0010101101100011,29,353,29,30
50901,1010101101100011,1,325,57,58
50902,0110101101100011,29,353,29,30
50903,1110101101100011,1,325,57,58
50904,0001101101100011,28,352,30,31
50905,1001101101100011,1,325,57,58
50906,0101101101100011,28,352,30,31
50907,1101101101100011,1,325,57,58
50908,0011101101100011,28,352,30,31
50909,1011101101100011,1,325,57,58
50910,0111101101100011,28,352,30,31
50911,1111101101100011,1,325,57,58
50912,0000011101100011,28,352,30,31
50913,1000011101100011,1,325,57,58
50914,0100011101100011,28,352,30,31
50915,1100011101100011,1,325,57,58
50916,0010011101100011,28,352,30,31
50917,1010011101100011,1,325,57,58
50918,0110011101100011,28,352,30,31
50919,1110011101100011,1,325,57,58
50920,0001011101100011,26,350,32,33
50921,1001011101100011,1,325,57,58
50922,0101011101100011,26,350,32,33
50923,1101011101100011,1,325,57,58
50924,0011011101100011,26,350,32,33
50925,1011011101100011,1,325,57,58
50926,0111011101100011,26,350,32,33
50927,1111011101100011,1,325,57,58
50928,0000111101100011,27,351,31,32
50929,1000111101100011,1,325,57,58
50930,0100111101100011,27,351,31,32
50931,1100111101100011,1,325,57,58
50932,0010111101100011,28,352,30,31
50933,1010111101100011,1,325,57,58
50934,0110111101100011,28,352,30,31
50935,1110111101100011,1,325,57,58
50936,0001111101100011,25,349,33,34
50937,1001111101100011,1,325,57,58
50938,0101111101100011,25,349,33,34
50939,1101111101100011,1,325,57,58
50940,0011111101100011,26,350,32,33
50941,1011111101100011,1,325,57,58
50942,0111111101100011,26,350,32,33
50943,1111111101100011,1,325,57,58
50944,0000000011100011,26,350,32,33
50945,1000000011100011,1,325,57,58
50946,0100000011100011,26,350,32,33
50947,1100000011100011,1,325,57,58
50948,0010000011100011,31,355,27,28
50949,1010000011100011,1,325,57,58
50950,0110000011100011,31,355,27,28
50951,1110000011100011,1,325,57,58
50952,0001000011100011,25,349,33,34
50953,1001000011100011,1,325,57,58
50954,0101000011100011,25,349,33,34
50955,1101000011100011,1,325,57,58
50956,0011000011100011,28,352,30,31
50957,1011000011100011,1,325,57,58
50958,0111000011100011,28,352,30,31
50959,1111000011100011,1,325,57,58
50960,0000100011100011,28,352,30,31
50961,1000100011100011,1,325,57,58
50962,0100100011100011,28,352,30,31
50963,1100100011100011,1,325,57,58
50964,0010100011100011,30,354,28,29
50965,1010100011100011,1,325,57,58
50966,0110100011100011,30,354,28,29
50967,1110100011100011,1,325,57,58
50968,0001100011100011,25,349,33,34
50969,1001100011100011,1,325,57,58
50970,0101100011100011,25,349,33,34
50971,1101100011100011,1,325,57,58
50972,0011100011100011,29,353,29,30
50973,1011100011100011,1,325,57,58
50974,0111100011100011,29,353,29,30
50975,1111100011100011,1,325,57,58
50976,0000010011100011,25,349,33,34
50977,1000010011100011,1,325,57,58
50978,0100010011100011,25,349,33,34
50979,1100010011100011,1,325,57,58
50980,0010010011100011,29,353,29,30
50981,1010010011100011,1,325,57,58
50982,0110010011100011,29,353,29,30
50983,1110010011100011,1,325,57,58
50984,0001010011100011,24,348,34,35
50985,1001010011100011,1,325,57,58
50986,0101010011100011,24,348,34,35
50987,1101010011100011,1,325,57,58
50988,0011010011100011,26,350,32,33
50989,1011010011100011,1,325,57,58
50990,0111010011100011,26,350,32,33
50991,1111010011100011,1,325,57,58
50992,0000110011100011,25,349,33,34
50993,1000110011100011,1,325,57,58
50994,0100110011100011,25,349,33,34
50995,1100110011100011,1,325,57,58
50996,0010110011100011,28,352,30,31
50997,1010110011100011,1,325,57,58
50998,0110110011100011,28,352,30,31
50999,1110110011100011,1,325,57,58
51000,0001110011100011,24,348,34,35
51001,1001110011100011,1,325,57,58
51002,0101110011100011,24,348,34,35
51003,1101110011100011,1,325,57,58
51004,0011110011100011,27,351,31,32
51005,1011110011100011,1,325,57,58
51006,0111110011100011,27,351,31,32
51007,1111110011100011,1,325,57,58
51008,0000001011100011,30,354,28,29
51009,1000001011100011,1,325,57,58
51010,0100001011100011,30,354,28,29
51011,1100001011100011,1,325,57,58
51012,0010001011100011,30,354,28,29
51013,1010001011100011,1,325,57,58
51014,0110001011100011,30,354,28,29
51015,1110001011100011,1,325,57,58
51016,0001001011100011,26,350,32,33
51017,1001001011100011,1,325,57,58
51018,0101001011100011,26,350,32,33
51019,1101001011100011,1,325,57,58
51020,0011001011100011,27,351,31,32
51021,1011001011100011,1,325,57,58
51022,0111001011100011,27,351,31,32
51023,1111001011100011,1,325,57,58
51024,0000101011100011,31,355,27,28
51025,1000101011100011,1,325,57,58
51026,0100101011100011,31,355,27,28
51027,1100101011100011,1,325,57,58
51028,0010101011100011,29,353,29,30
51029,1010101011100011,1,325,57,58
51030,0110101011100011,29,353,29,30
51031,1110101011100011,1,325,57,58
51032,0001101011100011,27,351,31,32
51033,1001101011100011,1,325,57,58
51034,0101101011100011,27,351,31,32
51035,1101101011100011,1,325,57,58
51036,0011101011100011,28,352,30,31
51037,1011101011100011,1,325,57,58
51038,0111101011100011,28,352,30,31
51039,1111101011100011,1,325,57,58
51040,0000011011100011,27,351,31,32
51041,1000011011100011,1,325,57,58
51042,0100011011100011,27,351,31,32
51043,1100011011100011,1,325,57,58
51044,0010011011100011,28,352,30,31
51045,1010011011100011,1,325,57,58
51046,0110011011100011,28,352,30,31
51047,1110011011100011,1,325,57,58
51048,0001011011100011,26,350,32,33
51049,1001011011100011,1,325,57,58
51050,0101011011100011,26,350,32,33
51051,1101011011100011,1,325,57,58
51052,0011011011100011,26,350,32,33
51053,1011011011100011,1,325,57,58
51054,0111011011100011,26,350,32,33
51055,1111011011100011,1,325,57,58
51056,0000111011100011,27,351,31,32
51057,1000111011100011,1,325,57,58
51058,0100111011100011,27,351,31,32
51059,1100111011100011,1,325,57,58
51060,0010111011100011,29,353,29,30
51061,1010111011100011,1,325,57,58
51062,0110111011100011,29,353,29,30
51063,1110111011100011,1,325,57,58
51064,0001111011100011,26,350,32,33
51065,1001111011100011,1,325,57,58
51066,0101111011100011,26,350,32,33
51067,1101111011100011,1,325,57,58
51068,0011111011100011,26,350,32,33
51069,1011111011100011,1,325,57,58
51070,0111111011100011,26,350,32,33
51071,1111111011100011,1,325,57,58
51072,0000000111100011,28,352,30,31
51073,1000000111100011,1,325,57,58
51074,0100000111100011,28,352,30,31
51075,1100000111100011,1,325,57,58
51076,0010000111100011,30,354,28,29
51077,1010000111100011,1,325,57,58
51078,0110000111100011,30,354,28,29
51079,1110000111100011,1,325,57,58
51080,0001000111100011,25,349,33,34
51081,1001000111100011,1,325,57,58
51082,0101000111100011,25,349,33,34
51083,1101000111100011,1,325,57,58
51084,0011000111100011,27,351,31,32
51085,1011000111100011,1,325,57,58
51086,0111000111100011,27,351,31,32
51087,1111000111100011,1,325,57,58
51088,0000100111100011,29,353,29,30
51089,1000100111100011,1,325,57,58
51090,0100100111100011,29,353,29,30
51091,1100100111100011,1,325,57,58
51092,0010100111100011,29,353,29,30
51093,1010100111100011,1,325,57,58
51094,0110100111100011,29,353,29,30
51095,1110100111100011,1,325,57,58
51096,0001100111100011,26,350,32,33
51097,1001100111100011,1,325,57,58
51098,0101100111100011,26,350,32,33
51099,1101100111100011,1,325,57,58
51100,0011100111100011,28,352,30,31
51101,1011100111100011,1,325,57,58
51102,0111100111100011,28,352,30,31
51103,1111100111100011,1,325,57,58
51104,0000010111100011,26,350,32,33
51105,1000010111100011,1,325,57,58
51106,0100010111100011,26,350,32,33
51107,1100010111100011,1,325,57,58
51108,0010010111100011,28,352,30,31
51109,1010010111100011,1,325,57,58
51110,0110010111100011,28,352,30,31
51111,1110010111100011,1,325,57,58
51112,0001010111100011,24,348,34,35
51113,1001010111100011,1,325,57,58
51114,0101010111100011,24,348,34,35
51115,1101010111100011,1,325,57,58
51116,0011010111100011,26,350,32,33
51117,1011010111100011,1,325,57,58
51118,0111010111100011,26,350,32,33
51119,1111010111100011,1,325,57,58
51120,0000110111100011,25,349,33,34
51121,1000110111100011,1,325,57,58
51122,0100110111100011,25,349,33,34
51123,1100110111100011,1,325,57,58
51124,0010110111100011,27,351,31,32
51125,1010110111100011,1,325,57,58
51126,0110110111100011,27,351,31,32
51127,1110110111100011,1,325,57,58
51128,0001110111100011,24,348,34,35
51129,1001110111100011,1,325,57,58
51130,0101110111100011,24,348,34,35
51131,1101110111100011,1,325,57,58
51132,0011110111100011,27,351,31,32
51133,1011110111100011,1,325,57,58
51134,0111110111100011,27,351,31,32
51135,1111110111100011,1,325,57,58
51136,0000001111100011,28,352,30,31
51137,1000001111100011,1,325,57,58
51138,0100001111100011,28,352,30,31
51139,1100001111100011,1,325,57,58
51140,0010001111100011,30,354,28,29
51141,1010001111100011,1,325,57,58
51142,0110001111100011,30,354,28,29
51143,1110001111100011,1,325,57,58
51144,0001001111100011,27,351,31,32
51145,1001001111100011,1,325,57,58
51146,0101001111100011,27,351,31,32
51147,1101001111100011,1,325,57,58
51148,0011001111100011,27,351,31,32
51149,1011001111100011,1,325,57,58
51150,0111001111100011,27,351,31,32
51151,1111001111100011,1,325,57,58
51152,0000101111100011,31,355,27,28
51153,1000101111100011,1,325,57,58
51154,0100101111100011,31,355,27,28
51155,1100101111100011,1,325,57,58
51156,0010101111100011,29,353,29,30
51157,1010101111100011,1,325,57,58
51158,0110101111100011,29,353,29,30
51159,1110101111100011,1,325,57,58
51160,0001101111100011,28,352,30,31
51161,1001101111100011,1,325,57,58
51162,0101101111100011,28,352,30,31
51163,1101101111100011,1,325,57,58
51164,0011101111100011,28,352,30,31
51165,1011101111100011,1,325,57,58
51166,0111101111100011,28,352,30,31
51167,1111101111100011,1,325,57,58
51168,0000011111100011,28,352,30,31
51169,1000011111100011,1,325,57,58
51170,0100011111100011,28,352,30,31
51171,1100011111100011,1,325,57,58
51172,0010011111100011,28,352,30,31
51173,1010011111100011,1,325,57,58
51174,0110011111100011,28,352,30,31
51175,1110011111100011,1,325,57,58
51176,0001011111100011,26,350,32,33
51177,1001011111100011,1,325,57,58
51178,0101011111100011,26,350,32,33
51179,1101011111100011,1,325,57,58
51180,0011011111100011,26,350,32,33
51181,1011011111100011,1,325,57,58
51182,0111011111100011,26,350,32,33
51183,1111011111100011,1,325,57,58
51184,0000111111100011,27,351,31,32
51185,1000111111100011,1,325,57,58
51186,0100111111100011,27,351,31,32
51187,1100111111100011,1,325,57,58
51188,0010111111100011,27,351,31,32
51189,1010111111100011,1,325,57,58
51190,0110111111100011,27,351,31,32
51191,1110111111100011,1,325,57,58
51192,0001111111100011,25,349,33,34
51193,1001111111100011,1,325,57,58
51194,0101111111100011,25,349,33,34
51195,1101111111100011,1,325,57,58
51196,0011111111100011,26,350,32,33
51197,1011111111100011,1,325,57,58
51198,0111111111100011,26,350,32,33
51199,1111111111100011,1,325,57,58
51200,0000000000010011,26,350,32,33
51201,1000000000010011,1,325,57,58
51202,0100000000010011,26,350,32,33
51203,1100000000010011,1,325,57,58
51204,0010000000010011,30,354,28,29
51205,1010000000010011,1,325,57,58
51206,0110000000010011,30,354,28,29
51207,1110000000010011,1,325,57,58
51208,0001000000010011,23,347,35,36
51209,1001000000010011,1,325,57,58
51210,0101000000010011,23,347,35,36
51211,1101000000010011,1,325,57,58
51212,0011000000010011,28,352,30,31
51213,1011000000010011,1,325,57,58
51214,0111000000010011,28,352,30,31
51215,1111000000010011,1,325,57,58
51216,0000100000010011,29,353,29,30
51217,1000100000010011,1,325,57,58
51218,0100100000010011,29,353,29,30
51219,1100100000010011,1,325,57,58
51220,0010100000010011,30,354,28,29
51221,1010100000010011,1,325,57,58
51222,0110100000010011,30,354,28,29
51223,1110100000010011,1,325,57,58
51224,0001100000010011,25,349,33,34
51225,1001100000010011,1,325,57,58
51226,0101100000010011,25,349,33,34
51227,1101100000010011,1,325,57,58
51228,0011100000010011,29,353,29,30
51229,1011100000010011,1,325,57,58
51230,0111100000010011,29,353,29,30
51231,1111100000010011,1,325,57,58
51232,0000010000010011,25,349,33,34
51233,1000010000010011,1,325,57,58
51234,0100010000010011,25,349,33,34
51235,1100010000010011,1,325,57,58
51236,0010010000010011,29,353,29,30
51237,1010010000010011,1,325,57,58
51238,0110010000010011,29,353,29,30
51239,1110010000010011,1,325,57,58
51240,0001010000010011,22,346,36,37
51241,1001010000010011,1,325,57,58
51242,0101010000010011,22,346,36,37
51243,1101010000010011,1,325,57,58
51244,0011010000010011,26,350,32,33
51245,1011010000010011,1,325,57,58
51246,0111010000010011,26,350,32,33
51247,1111010000010011,1,325,57,58
51248,0000110000010011,24,348,34,35
51249,1000110000010011,1,325,57,58
51250,0100110000010011,24,348,34,35
51251,1100110000010011,1,325,57,58
51252,0010110000010011,28,352,30,31
51253,1010110000010011,1,325,57,58
51254,0110110000010011,28,352,30,31
51255,1110110000010011,1,325,57,58
51256,0001110000010011,22,346,36,37
51257,1001110000010011,1,325,57,58
51258,0101110000010011,22,346,36,37
51259,1101110000010011,1,325,57,58
51260,0011110000010011,27,351,31,32
51261,1011110000010011,1,325,57,58
51262,0111110000010011,27,351,31,32
51263,1111110000010011,1,325,57,58
51264,0000001000010011,30,354,28,29
51265,1000001000010011,1,325,57,58
51266,0100001000010011,30,354,28,29
51267,1100001000010011,1,325,57,58
51268,0010001000010011,30,354,28,29
51269,1010001000010011,1,325,57,58
51270,0110001000010011,30,354,28,29
51271,1110001000010011,1,325,57,58
51272,0001001000010011,25,349,33,34
51273,1001001000010011,1,325,57,58
51274,0101001000010011,25,349,33,34
51275,1101001000010011,1,325,57,58
51276,0011001000010011,27,351,31,32
51277,1011001000010011,1,325,57,58
51278,0111001000010011,27,351,31,32
51279,1111001000010011,1,325,57,58
51280,0000101000010011,32,356,26,27
51281,1000101000010011,1,325,57,58
51282,0100101000010011,32,356,26,27
51283,1100101000010011,1,325,57,58
51284,0010101000010011,29,353,29,30
51285,1010101000010011,1,325,57,58
51286,0110101000010011,29,353,29,30
51287,1110101000010011,1,325,57,58
51288,0001101000010011,27,351,31,32
51289,1001101000010011,1,325,57,58
51290,0101101000010011,27,351,31,32
51291,1101101000010011,1,325,57,58
51292,0011101000010011,28,352,30,31
51293,1011101000010011,1,325,57,58
51294,0111101000010011,28,352,30,31
51295,1111101000010011,1,325,57,58
51296,0000011000010011,27,351,31,32
51297,1000011000010011,1,325,57,58
51298,0100011000010011,27,351,31,32
51299,1100011000010011,1,325,57,58
51300,0010011000010011,28,352,30,31
51301,1010011000010011,1,325,57,58
51302,0110011000010011,28,352,30,31
51303,1110011000010011,1,325,57,58
51304,0001011000010011,24,348,34,35
51305,1001011000010011,1,325,57,58
51306,0101011000010011,24,348,34,35
51307,1101011000010011,1,325,57,58
51308,0011011000010011,27,351,31,32
51309,1011011000010011,1,325,57,58
51310,0111011000010011,27,351,31,32
51311,1111011000010011,1,325,57,58
51312,0000111000010011,27,351,31,32
51313,1000111000010011,1,325,57,58
51314,0100111000010011,27,351,31,32
51315,1100111000010011,1,325,57,58
51316,0010111000010011,28,352,30,31
51317,1010111000010011,1,325,57,58
51318,0110111000010011,28,352,30,31
51319,1110111000010011,1,325,57,58
51320,0001111000010011,26,350,32,33
51321,1001111000010011,1,325,57,58
51322,0101111000010011,26,350,32,33
51323,1101111000010011,1,325,57,58
51324,0011111000010011,27,351,31,32
51325,1011111000010011,1,325,57,58
51326,0111111000010011,27,351,31,32
51327,1111111000010011,1,325,57,58
51328,0000000100010011,26,350,32,33
51329,1000000100010011,1,325,57,58
51330,0100000100010011,26,350,32,33
51331,1100000100010011,1,325,57,58
51332,0010000100010011,30,354,28,29
51333,1010000100010011,1,325,57,58
51334,0110000100010011,30,354,28,29
51335,1110000100010011,1,325,57,58
51336,0001000100010011,24,348,34,35
51337,1001000100010011,1,325,57,58
51338,0101000100010011,24,348,34,35
51339,1101000100010011,1,325,57,58
51340,0011000100010011,28,352,30,31
51341,1011000100010011,1,325,57,58
51342,0111000100010011,28,352,30,31
51343,1111000100010011,1,325,57,58
51344,0000100100010011,29,353,29,30
51345,1000100100010011,1,325,57,58
51346,0100100100010011,29,353,29,30
51347,1100100100010011,1,325,57,58
51348,0010100100010011,30,354,28,29
51349,1010100100010011,1,325,57,58
51350,0110100100010011,30,354,28,29
51351,1110100100010011,1,325,57,58
51352,0001100100010011,25,349,33,34
51353,1001100100010011,1,325,57,58
51354,0101100100010011,25,349,33,34
51355,1101100100010011,1,325,57,58
51356,0011100100010011,29,353,29,30
51357,1011100100010011,1,325,57,58
51358,0111100100010011,29,353,29,30
51359,1111100100010011,1,325,57,58
51360,0000010100010011,25,349,33,34
51361,1000010100010011,1,325,57,58
51362,0100010100010011,25,349,33,34
51363,1100010100010011,1,325,57,58
51364,0010010100010011,29,353,29,30
51365,1010010100010011,1,325,57,58
51366,0110010100010011,29,353,29,30
51367,1110010100010011,1,325,57,58
51368,0001010100010011,24,348,34,35
51369,1001010100010011,1,325,57,58
51370,0101010100010011,24,348,34,35
51371,1101010100010011,1,325,57,58
51372,0011010100010011,26,350,32,33
51373,1011010100010011,1,325,57,58
51374,0111010100010011,26,350,32,33
51375,1111010100010011,1,325,57,58
51376,0000110100010011,25,349,33,34
51377,1000110100010011,1,325,57,58
51378,0100110100010011,25,349,33,34
51379,1100110100010011,1,325,57,58
51380,0010110100010011,28,352,30,31
51381,1010110100010011,1,325,57,58
51382,0110110100010011,28,352,30,31
51383,1110110100010011,1,325,57,58
51384,0001110100010011,23,347,35,36
51385,1001110100010011,1,325,57,58
51386,0101110100010011,23,347,35,36
51387,1101110100010011,1,325,57,58
51388,0011110100010011,27,351,31,32
51389,1011110100010011,1,325,57,58
51390,0111110100010011,27,351,31,32
51391,1111110100010011,1,325,57,58
51392,0000001100010011,30,354,28,29
51393,1000001100010011,1,325,57,58
51394,0100001100010011,30,354,28,29
51395,1100001100010011,1,325,57,58
51396,0010001100010011,30,354,28,29
51397,1010001100010011,1,325,57,58
51398,0110001100010011,30,354,28,29
51399,1110001100010011,1,325,57,58
51400,0001001100010011,26,350,32,33
51401,1001001100010011,1,325,57,58
51402,0101001100010011,26,350,32,33
51403,1101001100010011,1,325,57,58
51404,0011001100010011,27,351,31,32
51405,1011001100010011,1,325,57,58
51406,0111001100010011,27,351,31,32
51407,1111001100010011,1,325,57,58
51408,0000101100010011,30,354,28,29
51409,1000101100010011,1,325,57,58
51410,0100101100010011,30,354,28,29
51411,1100101100010011,1,325,57,58
51412,0010101100010011,29,353,29,30
51413,1010101100010011,1,325,57,58
51414,0110101100010011,29,353,29,30
51415,1110101100010011,1,325,57,58
51416,0001101100010011,27,351,31,32
51417,1001101100010011,1,325,57,58
51418,0101101100010011,27,351,31,32
51419,1101101100010011,1,325,57,58
51420,0011101100010011,28,352,30,31
51421,1011101100010011,1,325,57,58
51422,0111101100010011,28,352,30,31
51423,1111101100010011,1,325,57,58
51424,0000011100010011,27,351,31,32
51425,1000011100010011,1,325,57,58
51426,0100011100010011,27,351,31,32
51427,1100011100010011,1,325,57,58
51428,0010011100010011,28,352,30,31
51429,1010011100010011,1,325,57,58
51430,0110011100010011,28,352,30,31
51431,1110011100010011,1,325,57,58
51432,0001011100010011,25,349,33,34
51433,1001011100010011,1,325,57,58
51434,0101011100010011,25,349,33,34
51435,1101011100010011,1,325,57,58
51436,0011011100010011,26,350,32,33
51437,1011011100010011,1,325,57,58
51438,0111011100010011,26,350,32,33
51439,1111011100010011,1,325,57,58
51440,0000111100010011,27,351,31,32
51441,1000111100010011,1,325,57,58
51442,0100111100010011,27,351,31,32
51443,1100111100010011,1,325,57,58
51444,0010111100010011,29,353,29,30
51445,1010111100010011,1,325,57,58
51446,0110111100010011,29,353,29,30
51447,1110111100010011,1,325,57,58
51448,0001111100010011,25,349,33,34
51449,1001111100010011,1,325,57,58
51450,0101111100010011,25,349,33,34
51451,1101111100010011,1,325,57,58
51452,0011111100010011,26,350,32,33
51453,1011111100010011,1,325,57,58
51454,0111111100010011,26,350,32,33
51455,1111111100010011,1,325,57,58
51456,0000000010010011,26,350,32,33
51457,1000000010010011,1,325,57,58
51458,0100000010010011,26,350,32,33
51459,1100000010010011,1,325,57,58
51460,0010000010010011,30,354,28,29
51461,1010000010010011,1,325,57,58
51462,0110000010010011,30,354,28,29
51463,1110000010010011,1,325,57,58
51464,0001000010010011,23,347,35,36
51465,1001000010010011,1,325,57,58
51466,0101000010010011,23,347,35,36
51467,1101000010010011,1,325,57,58
51468,0011000010010011,28,352,30,31
51469,1011000010010011,1,325,57,58
51470,0111000010010011,28,352,30,31
51471,1111000010010011,1,325,57,58
51472,0000100010010011,29,353,29,30
51473,1000100010010011,1,325,57,58
51474,0100100010010011,29,353,29,30
51475,1100100010010011,1,325,57,58
51476,0010100010010011,30,354,28,29
51477,1010100010010011,1,325,57,58
51478,0110100010010011,30,354,28,29
51479,1110100010010011,1,325,57,58
51480,0001100010010011,25,349,33,34
51481,1001100010010011,1,325,57,58
51482,0101100010010011,25,349,33,34
51483,1101100010010011,1,325,57,58
51484,0011100010010011,29,353,29,30
51485,1011100010010011,1,325,57,58
51486,0111100010010011,29,353,29,30
51487,1111100010010011,1,325,57,58
51488,0000010010010011,25,349,33,34
51489,1000010010010011,1,325,57,58
51490,0100010010010011,25,349,33,34
51491,1100010010010011,1,325,57,58
51492,0010010010010011,29,353,29,30
51493,1010010010010011,1,325,57,58
51494,0110010010010011,29,353,29,30
51495,1110010010010011,1,325,57,58
51496,0001010010010011,23,347,35,36
51497,1001010010010011,1,325,57,58
51498,0101010010010011,23,347,35,36
51499,1101010010010011,1,325,57,58
51500,0011010010010011,26,350,32,33
51501,1011010010010011,1,325,57,58
51502,0111010010010011,26,350,32,33
51503,1111010010010011,1,325,57,58
51504,0000110010010011,24,348,34,35
51505,1000110010010011,1,325,57,58
51506,0100110010010011,24,348,34,35
51507,1100110010010011,1,325,57,58
51508,0010110010010011,28,352,30,31
51509,1010110010010011,1,325,57,58
51510,0110110010010011,28,352,30,31
51511,1110110010010011,1,325,57,58
51512,0001110010010011,22,346,36,37
51513,1001110010010011,1,325,57,58
51514,0101110010010011,22,346,36,37
51515,1101110010010011,1,325,57,58
51516,0011110010010011,27,351,31,32
51517,1011110010010011,1,325,57,58
51518,0111110010010011,27,351,31,32
51519,1111110010010011,1,325,57,58
51520,0000001010010011,30,354,28,29
51521,1000001010010011,1,325,57,58
51522,0100001010010011,30,354,28,29
51523,1100001010010011,1,325,57,58
51524,0010001010010011,30,354,28,29
51525,1010001010010011,1,325,57,58
51526,0110001010010011,30,354,28,29
51527,1110001010010011,1,325,57,58
51528,0001001010010011,26,350,32,33
51529,1001001010010011,1,325,57,58
51530,0101001010010011,26,350,32,33
51531,1101001010010011,1,325,57,58
51532,0011001010010011,27,351,31,32
51533,1011001010010011,1,325,57,58
51534,0111001010010011,27,351,31,32
51535,1111001010010011,1,325,57,58
51536,0000101010010011,32,356,26,27
51537,1000101010010011,1,325,57,58
51538,0100101010010011,32,356,26,27
51539,1100101010010011,1,325,57,58
51540,0010101010010011,29,353,29,30
51541,1010101010010011,1,325,57,58
51542,0110101010010011,29,353,29,30
51543,1110101010010011,1,325,57,58
51544,0001101010010011,27,351,31,32
51545,1001101010010011,1,325,57,58
51546,0101101010010011,27,351,31,32
51547,1101101010010011,1,325,57,58
51548,0011101010010011,28,352,30,31
51549,1011101010010011,1,325,57,58
51550,0111101010010011,28,352,30,31
51551,1111101010010011,1,325,57,58
51552,0000011010010011,27,351,31,32
51553,1000011010010011,1,325,57,58
51554,0100011010010011,27,351,31,32
51555,1100011010010011,1,325,57,58
51556,0010011010010011,28,352,30,31
51557,1010011010010011,1,325,57,58
51558,0110011010010011,28,352,30,31
51559,1110011010010011,1,325,57,58
51560,0001011010010011,24,348,34,35
51561,1001011010010011,1,325,57,58
51562,0101011010010011,24,348,34,35
51563,1101011010010011,1,325,57,58
51564,0011011010010011,27,351,31,32
51565,1011011010010011,1,325,57,58
51566,0111011010010011,27,351,31,32
51567,1111011010010011,1,325,57,58
51568,0000111010010011,27,351,31,32
51569,1000111010010011,1,325,57,58
51570,0100111010010011,27,351,31,32
51571,1100111010010011,1,325,57,58
51572,0010111010010011,29,353,29,30
51573,1010111010010011,1,325,57,58
51574,0110111010010011,29,353,29,30
51575,1110111010010011,1,325,57,58
51576,0001111010010011,26,350,32,33
51577,1001111010010011,1,325,57,58
51578,0101111010010011,26,350,32,33
51579,1101111010010011,1,325,57,58
51580,0011111010010011,27,351,31,32
51581,1011111010010011,1,325,57,58
51582,0111111010010011,27,351,31,32
51583,1111111010010011,1,325,57,58
51584,0000000110010011,27,351,31,32
51585,1000000110010011,1,325,57,58
51586,0100000110010011,27,351,31,32
51587,1100000110010011,1,325,57,58
51588,0010000110010011,30,354,28,29
51589,1010000110010011,1,325,57,58
51590,0110000110010011,30,354,28,29
51591,1110000110010011,1,325,57,58
51592,0001000110010011,24,348,34,35
51593,1001000110010011,1,325,57,58
51594,0101000110010011,24,348,34,35
51595,1101000110010011,1,325,57,58
51596,0011000110010011,28,352,30,31
51597,1011000110010011,1,325,57,58
51598,0111000110010011,28,352,30,31
51599,1111000110010011,1,325,57,58
51600,0000100110010011,28,352,30,31
51601,1000100110010011,1,325,57,58
51602,0100100110010011,28,352,30,31
51603,1100100110010011,1,325,57,58
51604,0010100110010011,30,354,28,29
51605,1010100110010011,1,325,57,58
51606,0110100110010011,30,354,28,29
51607,1110100110010011,1,325,57,58
51608,0001100110010011,25,349,33,34
51609,1001100110010011,1,325,57,58
51610,0101100110010011,25,349,33,34
51611,1101100110010011,1,325,57,58
51612,0011100110010011,29,353,29,30
51613,1011100110010011,1,325,57,58
51614,0111100110010011,29,353,29,30
51615,1111100110010011,1,325,57,58
51616,0000010110010011,25,349,33,34
51617,1000010110010011,1,325,57,58
51618,0100010110010011,25,349,33,34
51619,1100010110010011,1,325,57,58
51620,0010010110010011,29,353,29,30
51621,1010010110010011,1,325,57,58
51622,0110010110010011,29,353,29,30
51623,1110010110010011,1,325,57,58
51624,0001010110010011,25,349,33,34
51625,1001010110010011,1,325,57,58
51626,0101010110010011,25,349,33,34
51627,1101010110010011,1,325,57,58
51628,0011010110010011,26,350,32,33
51629,1011010110010011,1,325,57,58
51630,0111010110010011,26,350,32,33
51631,1111010110010011,1,325,57,58
51632,0000110110010011,25,349,33,34
51633,1000110110010011,1,325,57,58
51634,0100110110010011,25,349,33,34
51635,1100110110010011,1,325,57,58
51636,0010110110010011,28,352,30,31
51637,1010110110010011,1,325,57,58
51638,0110110110010011,28,352,30,31
51639,1110110110010011,1,325,57,58
51640,0001110110010011,24,348,34,35
51641,1001110110010011,1,325,57,58
51642,0101110110010011,24,348,34,35
51643,1101110110010011,1,325,57,58
51644,0011110110010011,27,351,31,32
51645,1011110110010011,1,325,57,58
51646,0111110110010011,27,351,31,32
51647,1111110110010011,1,325,57,58
51648,0000001110010011,30,354,28,29
51649,1000001110010011,1,325,57,58
51650,0100001110010011,30,354,28,29
51651,1100001110010011,1,325,57,58
51652,0010001110010011,30,354,28,29
51653,1010001110010011,1,325,57,58
51654,0110001110010011,30,354,28,29
51655,1110001110010011,1,325,57,58
51656,0001001110010011,26,350,32,33
51657,1001001110010011,1,325,57,58
51658,0101001110010011,26,350,32,33
51659,1101001110010011,1,325,57,58
51660,0011001110010011,27,351,31,32
51661,1011001110010011,1,325,57,58
51662,0111001110010011,27,351,31,32
51663,1111001110010011,1,325,57,58
51664,0000101110010011,30,354,28,29
